inst_code,inst_name,type,DIST,PLACE,COED,branch_ code,OC_BO YS,OC_GIR LS,SC_BOY S,SC_GIR LS,ST_BOY S,ST_GIR LS,BCA_B OYS,BCA_GI RLS,BCB_B OYS,BCB_GI RLS,BCC_B OYS,BCC_GI RLS,BCD_B OYS,BCD_GI RLS,BCE_B OYS,BCE_GI RLS,OC_EWS_B OYS,OC_EWS_GI RLS,Year
SSSE,"SANSKRITHI SCHOOL OF
ENGINEERING",PVT,ATP,PUTAPARTHI,COED,MEC,83253.0,83253.0,140907.0,140907.0,83253.0,83253.0,83253.0,83253.0,83253.0,83253.0,83253.0,83253.0,83253.0,83253.0,83253.0,83253.0,116487.0,85987.0,2022.0
SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",PVT,ATP,"ANANTAPURAM
U",COED,CIV,169131.0,169131.0,169131.0,169131.0,173554.0,173554.0,169163.0,169163.0,169169.0,169169.0,106901.0,169131.0,169142.0,169142.0,169163.0,169163.0,104696.0,85987.0,2022.0
SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",PVT,ATP,"ANANTAPURAM
U",COED,CSD,135199.0,135199.0,145068.0,145068.0,151147.0,151147.0,148182.0,148182.0,148555.0,148555.0,135199.0,135199.0,143268.0,143268.0,163072.0,163072.0,154120.0,142855.0,2022.0
SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",PVT,ATP,"ANANTAPURAM
U",COED,CSE,71794.0,71794.0,173398.0,173398.0,173538.0,173538.0,129794.0,129794.0,128553.0,132905.0,126664.0,126664.0,151297.0,151297.0,150900.0,150900.0,126111.0,90293.0,2022.0
SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",PVT,ATP,"ANANTAPURAM
U",COED,ECE,161551.0,161551.0,171619.0,172430.0,163548.0,163548.0,164200.0,167563.0,169141.0,169141.0,161551.0,166686.0,163266.0,168104.0,168005.0,168005.0,149378.0,149461.0,2022.0
SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",PVT,ATP,"ANANTAPURAM
U",COED,EEE,169131.0,169131.0,169131.0,169131.0,173554.0,173554.0,169163.0,169163.0,169131.0,169131.0,54726.0,169131.0,169142.0,169142.0,169163.0,169163.0,151881.0,137628.0,2022.0
SVIT,"SRI VENKATESWARA INST OF
TECHNOLOGY",PVT,ATP,"ANANTAPURAM
U",COED,MEC,118343.0,118343.0,155008.0,155008.0,118343.0,118343.0,118343.0,118343.0,118343.0,118343.0,118343.0,118343.0,118343.0,118343.0,118343.0,118343.0,104696.0,85987.0,2022.0
TECH,TADIPATRI ENGG COLLEGE,PVT,ATP,TADIPATRI,COED,CIV,169131.0,169163.0,170081.0,170081.0,173554.0,173554.0,169163.0,169163.0,169169.0,169169.0,117478.0,125936.0,169142.0,169163.0,169163.0,169163.0,104696.0,85987.0,2022.0
TECH,TADIPATRI ENGG COLLEGE,PVT,ATP,TADIPATRI,COED,CSD,116921.0,128540.0,173529.0,173529.0,164571.0,170172.0,146799.0,146799.0,166876.0,166876.0,116921.0,128540.0,158031.0,160663.0,168334.0,168334.0,136918.0,85987.0,2022.0
TECH,TADIPATRI ENGG COLLEGE,PVT,ATP,TADIPATRI,COED,CSE,89356.0,91354.0,154566.0,154566.0,172628.0,172628.0,132907.0,132907.0,139912.0,156333.0,118646.0,118646.0,146154.0,146154.0,121094.0,126022.0,165052.0,126728.0,2022.0
TECH,TADIPATRI ENGG COLLEGE,PVT,ATP,TADIPATRI,COED,ECE,129815.0,129815.0,166503.0,166503.0,171478.0,171478.0,170046.0,170046.0,173518.0,173518.0,129815.0,129815.0,167982.0,168209.0,165021.0,169903.0,163851.0,128262.0,2022.0
TECH,TADIPATRI ENGG COLLEGE,PVT,ATP,TADIPATRI,COED,EEE,59960.0,59960.0,59960.0,59960.0,59960.0,153133.0,59960.0,59960.0,163266.0,163266.0,59960.0,59960.0,59960.0,59960.0,59960.0,59960.0,101640.0,85987.0,2022.0
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,CTR,MADANAPALLE,COED,AID,94146.0,94146.0,112523.0,113734.0,107234.0,107234.0,150364.0,150364.0,142106.0,152746.0,94146.0,94146.0,151521.0,161749.0,130449.0,130449.0,111342.0,71567.0,2022.0
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,CTR,MADANAPALLE,COED,CAI,81836.0,81836.0,84089.0,92273.0,93069.0,93069.0,130837.0,147882.0,152478.0,152478.0,81836.0,136288.0,165467.0,165467.0,93876.0,135290.0,96037.0,67414.0,2022.0
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,CTR,MADANAPALLE,COED,CSE,70292.0,70292.0,172685.0,172685.0,172055.0,172055.0,121053.0,121053.0,88998.0,88998.0,71922.0,71922.0,126418.0,126418.0,115506.0,115506.0,69329.0,67323.0,2022.0
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,CTR,MADANAPALLE,COED,ECE,152504.0,152504.0,173341.0,173341.0,152504.0,152504.0,156414.0,156414.0,168334.0,168334.0,152504.0,152504.0,160496.0,162623.0,164507.0,164507.0,163246.0,101264.0,2022.0
ACEM,ADITYA COLLEGE OF ENGINEERING,PVT,CTR,MADANAPALLE,COED,EEE,142631.0,142631.0,169796.0,169796.0,142631.0,142631.0,142631.0,142631.0,167633.0,167633.0,142631.0,142631.0,142631.0,142631.0,142631.0,142631.0,58695.0,121488.0,2022.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,AID,67787.0,73445.0,173383.0,173383.0,118645.0,118645.0,107752.0,107752.0,95621.0,119074.0,93641.0,93641.0,92351.0,114612.0,150158.0,150158.0,72717.0,68269.0,2022.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,AIM,83333.0,83536.0,171400.0,171400.0,83333.0,85784.0,108673.0,108673.0,127912.0,127912.0,108631.0,108631.0,106379.0,168005.0,88534.0,114976.0,85004.0,89933.0,2022.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,CIC,62762.0,71930.0,172398.0,172398.0,108871.0,108871.0,95066.0,95066.0,109959.0,116143.0,62762.0,71930.0,88698.0,131721.0,138345.0,138345.0,82510.0,71712.0,2022.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,CIV,150158.0,150158.0,160727.0,160727.0,164395.0,164395.0,150158.0,150158.0,150158.0,150158.0,150158.0,150158.0,150158.0,150158.0,150158.0,150158.0,168275.0,121969.0,2022.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,CSD,42726.0,43443.0,153356.0,170840.0,44694.0,44694.0,66755.0,66755.0,75943.0,75943.0,72964.0,72964.0,72692.0,103661.0,104725.0,114015.0,42959.0,49251.0,2022.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,CSE,40912.0,45996.0,88079.0,98329.0,161464.0,161464.0,57342.0,57342.0,65794.0,102953.0,40912.0,47617.0,53282.0,53282.0,106578.0,106578.0,31233.0,29963.0,2022.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,ECE,60329.0,60329.0,173262.0,173262.0,172123.0,172123.0,76363.0,80803.0,95374.0,107070.0,72902.0,72902.0,90170.0,93032.0,123320.0,134364.0,64173.0,61773.0,2022.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,EEE,168689.0,168689.0,169202.0,169202.0,168689.0,168689.0,168689.0,168689.0,168689.0,168689.0,168689.0,168689.0,168689.0,168689.0,168689.0,168689.0,154313.0,168998.0,2022.0
AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",PVT,CTR,TIRUPATHI,COED,MEC,148308.0,148308.0,159574.0,159574.0,148308.0,148308.0,160808.0,160808.0,148308.0,148308.0,148308.0,148308.0,148308.0,148308.0,148308.0,148308.0,108518.0,113247.0,2022.0
CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",PVT,CTR,TIRUPATHI,COED,CAI,115593.0,115593.0,137963.0,137963.0,138211.0,138211.0,144463.0,144463.0,144515.0,144515.0,115593.0,115593.0,157635.0,162634.0,162460.0,164213.0,152542.0,160338.0,2022.0
CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",PVT,CTR,TIRUPATHI,COED,CIV,169131.0,169163.0,173540.0,173558.0,169131.0,169163.0,169163.0,169163.0,169169.0,169169.0,106901.0,104221.0,169142.0,169163.0,169163.0,169163.0,104696.0,85987.0,2022.0
CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",PVT,CTR,TIRUPATHI,COED,CSE,57241.0,57241.0,167787.0,171651.0,164795.0,172774.0,70920.0,106952.0,94219.0,106420.0,81264.0,81264.0,81311.0,94865.0,98548.0,98548.0,69478.0,83809.0,2022.0
CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",PVT,CTR,TIRUPATHI,COED,CSM,120096.0,120096.0,146066.0,146066.0,138825.0,138825.0,120096.0,149423.0,163814.0,163814.0,158192.0,158192.0,162067.0,168173.0,120096.0,120096.0,147383.0,144815.0,2022.0
CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",PVT,CTR,TIRUPATHI,COED,ECE,106812.0,119510.0,172821.0,172821.0,150511.0,170318.0,137072.0,154566.0,160336.0,163615.0,106812.0,138664.0,131993.0,131993.0,133874.0,159739.0,134572.0,140104.0,2022.0
CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",PVT,CTR,TIRUPATHI,COED,EEE,139429.0,139429.0,169499.0,169499.0,164788.0,171867.0,139429.0,166171.0,139429.0,139429.0,139429.0,139429.0,139429.0,139429.0,139429.0,139429.0,153330.0,102294.0,2022.0
CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",PVT,CTR,TIRUPATHI,COED,MEC,169131.0,169163.0,170997.0,170997.0,173554.0,173554.0,169131.0,169163.0,169169.0,169169.0,108909.0,108909.0,169131.0,169163.0,169163.0,169163.0,104696.0,122079.0,2022.0
GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",PVT,CTR,MADANAPALLE,COED,CSE,169131.0,169163.0,169333.0,169333.0,169131.0,169163.0,169131.0,169163.0,169131.0,169163.0,107038.0,169163.0,169142.0,169163.0,169131.0,169163.0,96521.0,110926.0,2022.0
GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",PVT,CTR,MADANAPALLE,COED,CSO,169131.0,169163.0,173540.0,173558.0,173554.0,173554.0,169163.0,169163.0,169169.0,169169.0,113062.0,113062.0,169142.0,169163.0,169163.0,169163.0,104696.0,85987.0,2022.0
JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",UNIV,CTR,KALIKIRI,COED,CIV,75915.0,75915.0,172881.0,172904.0,126771.0,140819.0,153572.0,163110.0,162514.0,171360.0,141534.0,141534.0,133959.0,153779.0,75915.0,75915.0,152915.0,29745.0,2022.0
JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",UNIV,CTR,KALIKIRI,COED,CSE,14870.0,14870.0,23878.0,23878.0,32484.0,32484.0,22369.0,22369.0,14870.0,17672.0,14870.0,14870.0,14870.0,14870.0,18234.0,53117.0,13000.0,26872.0,2022.0
JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",UNIV,CTR,KALIKIRI,COED,ECE,21251.0,21251.0,40573.0,40573.0,82490.0,82490.0,27346.0,72475.0,45078.0,45078.0,24236.0,43085.0,22882.0,30589.0,27988.0,28178.0,25195.0,48125.0,2022.0
JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",UNIV,CTR,KALIKIRI,COED,EEE,46418.0,46418.0,108158.0,108158.0,125997.0,170023.0,51615.0,60158.0,119000.0,119000.0,46418.0,46418.0,120297.0,120297.0,151077.0,151077.0,76049.0,110693.0,2022.0
JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",UNIV,CTR,KALIKIRI,COED,FDT,141715.0,164049.0,141715.0,164049.0,141715.0,164049.0,141715.0,164049.0,145636.0,164049.0,141715.0,164049.0,162203.0,164049.0,141715.0,164049.0,120842.0,103641.0,2022.0
JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",UNIV,CTR,KALIKIRI,COED,MEC,65482.0,65482.0,163018.0,172363.0,172351.0,172351.0,115273.0,166242.0,161074.0,161074.0,79332.0,79332.0,139472.0,162715.0,106453.0,106453.0,144114.0,107725.0,2022.0
KMMT,"KMM INST OF TECHNOLOGY AND
SCIENCE",PVT,CTR,TIRUPATHI,COED,CAI,144043.0,144043.0,166859.0,166859.0,165039.0,165039.0,152852.0,152852.0,164919.0,167875.0,144043.0,144043.0,144043.0,163673.0,144043.0,144043.0,167128.0,85987.0,2022.0
KMMT,"KMM INST OF TECHNOLOGY AND
SCIENCE",PVT,CTR,TIRUPATHI,COED,CSE,112638.0,112638.0,171751.0,171751.0,166573.0,166573.0,145587.0,145587.0,167970.0,167970.0,112638.0,112638.0,159928.0,162274.0,137464.0,137464.0,132516.0,129062.0,2022.0
KMMT,"KMM INST OF TECHNOLOGY AND
SCIENCE",PVT,CTR,TIRUPATHI,COED,ECE,142331.0,142331.0,166041.0,166041.0,142331.0,142331.0,166507.0,166507.0,164498.0,164498.0,142331.0,142331.0,162564.0,162564.0,163912.0,163912.0,113388.0,126348.0,2022.0
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,CTR,KUPPAM,COED,CSE,58877.0,63769.0,145153.0,145153.0,167471.0,167471.0,83316.0,95374.0,122336.0,128178.0,58877.0,63769.0,124525.0,124525.0,123270.0,133696.0,146246.0,153904.0,2022.0
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,CTR,KUPPAM,COED,CSM,93591.0,93591.0,172844.0,172844.0,129892.0,149095.0,163280.0,163280.0,162865.0,162865.0,93591.0,93591.0,140039.0,165920.0,149922.0,149922.0,136733.0,142895.0,2022.0
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,CTR,KUPPAM,COED,ECE,146218.0,146218.0,157548.0,166226.0,165298.0,165298.0,146218.0,152515.0,152746.0,164024.0,146218.0,146218.0,161515.0,167669.0,161664.0,161664.0,139655.0,164198.0,2022.0
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,CTR,KUPPAM,COED,EEE,169131.0,169131.0,169131.0,169131.0,173554.0,173554.0,169163.0,169163.0,169169.0,169169.0,115686.0,169131.0,169142.0,169142.0,169163.0,169163.0,116440.0,85987.0,2022.0
KUPM,KUPPAM ENGINEERING COLLEGE,PVT,CTR,KUPPAM,COED,MEC,169131.0,169131.0,169131.0,172004.0,173554.0,173554.0,169163.0,169163.0,169169.0,169169.0,109752.0,169131.0,169142.0,169142.0,169163.0,169163.0,104696.0,85987.0,2022.0
MCPM,MAHATHI COLLEGE OF PHARMACY,PVT,CTR,"NEAR
MADANAPALLE RLY. STN",COED,PHM,54566.0,54566.0,54566.0,54566.0,54566.0,54566.0,54566.0,54566.0,54566.0,54566.0,54566.0,54566.0,54566.0,54566.0,54566.0,54566.0,104696.0,85987.0,2022.0
MITS,"MADANAPALLY INSTITUTE OF
TECHNOLOGY AND SCI",PVT,CTR,MADANAPALLE,COED,CAI,22703.0,22934.0,162434.0,162434.0,146465.0,154648.0,34910.0,34910.0,40688.0,41191.0,35279.0,114488.0,34576.0,34576.0,38009.0,41821.0,27085.0,27119.0,2022.0
MITS,"MADANAPALLY INSTITUTE OF
TECHNOLOGY AND SCI",PVT,CTR,MADANAPALLE,COED,CIV,90768.0,127696.0,169997.0,169997.0,139049.0,160531.0,149067.0,155499.0,152425.0,162537.0,90768.0,127696.0,166573.0,166573.0,168827.0,168827.0,110814.0,111574.0,2022.0
MITS,"MADANAPALLY INSTITUTE OF
TECHNOLOGY AND SCI",PVT,CTR,MADANAPALLE,COED,CSC,24022.0,25678.0,115348.0,127673.0,129230.0,129230.0,39339.0,45125.0,44182.0,47846.0,24022.0,108382.0,38608.0,52070.0,41790.0,41790.0,27969.0,27920.0,2022.0
MITS,"MADANAPALLY INSTITUTE OF
TECHNOLOGY AND SCI",PVT,CTR,MADANAPALLE,COED,CSD,21057.0,21057.0,152861.0,170968.0,146707.0,153543.0,37487.0,37487.0,31445.0,31445.0,21057.0,21057.0,51339.0,51392.0,39544.0,46009.0,25576.0,26014.0,2022.0
MITS,"MADANAPALLY INSTITUTE OF
TECHNOLOGY AND SCI",PVT,CTR,MADANAPALLE,COED,CSE,17792.0,17886.0,56406.0,56406.0,66481.0,69016.0,27085.0,27085.0,24447.0,24447.0,50469.0,50469.0,25241.0,30880.0,24535.0,27980.0,17627.0,18719.0,2022.0
MITS,"MADANAPALLY INSTITUTE OF
TECHNOLOGY AND SCI",PVT,CTR,MADANAPALLE,COED,CST,37137.0,37137.0,168784.0,172972.0,163604.0,163604.0,54061.0,57013.0,60544.0,61382.0,37137.0,84789.0,64820.0,87683.0,55554.0,74194.0,34018.0,33078.0,2022.0
MITS,"MADANAPALLY INSTITUTE OF
TECHNOLOGY AND SCI",PVT,CTR,MADANAPALLE,COED,ECE,36242.0,36801.0,130394.0,170396.0,152025.0,171975.0,49993.0,61150.0,54850.0,54850.0,105818.0,105818.0,59655.0,95621.0,57772.0,62989.0,38935.0,38503.0,2022.0
MITS,"MADANAPALLY INSTITUTE OF
TECHNOLOGY AND SCI",PVT,CTR,MADANAPALLE,COED,EEE,55076.0,55076.0,160068.0,160068.0,60305.0,68858.0,103733.0,135608.0,73621.0,87170.0,55076.0,55076.0,131136.0,146169.0,152453.0,162387.0,80338.0,70899.0,2022.0
MITS,"MADANAPALLY INSTITUTE OF
TECHNOLOGY AND SCI",PVT,CTR,MADANAPALLE,COED,MEC,89615.0,137999.0,170965.0,170965.0,108664.0,137999.0,145732.0,149423.0,161198.0,161198.0,150246.0,150246.0,106737.0,145977.0,156300.0,158906.0,158779.0,107588.0,2022.0
MJRT,"MJR COLLEGE OF ENGG AND
TECHNOLOGY",PVT,CTR,PILER,COED,CAI,146276.0,146276.0,146851.0,146851.0,146883.0,157709.0,146975.0,146975.0,161551.0,161551.0,146276.0,146276.0,146276.0,161884.0,146276.0,146276.0,158951.0,160631.0,2022.0
MJRT,"MJR COLLEGE OF ENGG AND
TECHNOLOGY",PVT,CTR,PILER,COED,CSE,97136.0,97136.0,173247.0,173247.0,116124.0,116897.0,100685.0,109528.0,147324.0,155935.0,134844.0,134844.0,128543.0,164213.0,109533.0,109533.0,148794.0,127673.0,2022.0
MJRT,"MJR COLLEGE OF ENGG AND
TECHNOLOGY",PVT,CTR,PILER,COED,ECE,166088.0,166088.0,172276.0,172276.0,166088.0,166088.0,168456.0,168456.0,166088.0,166088.0,166088.0,166088.0,166088.0,166088.0,166168.0,166168.0,154313.0,144301.0,2022.0
MTIE,"MOTHER THERESA INST OF ENGG
AND TECH",PVT,CTR,PALAMNER,COED,AID,70806.0,77172.0,173163.0,173163.0,148139.0,165073.0,101015.0,101015.0,116869.0,126648.0,70806.0,77172.0,127066.0,134364.0,110265.0,110265.0,75816.0,71382.0,2022.0
MTIE,"MOTHER THERESA INST OF ENGG
AND TECH",PVT,CTR,PALAMNER,COED,CSD,97205.0,97205.0,100066.0,110790.0,97205.0,112958.0,115910.0,115910.0,139784.0,163899.0,97205.0,97205.0,153605.0,153605.0,150083.0,150083.0,95721.0,76396.0,2022.0
MTIE,"MOTHER THERESA INST OF ENGG
AND TECH",PVT,CTR,PALAMNER,COED,CSE,41750.0,41750.0,164477.0,164477.0,156766.0,169311.0,68065.0,68065.0,132733.0,132733.0,85923.0,85923.0,76032.0,76032.0,98253.0,98253.0,56922.0,42522.0,2022.0
MTIE,"MOTHER THERESA INST OF ENGG
AND TECH",PVT,CTR,PALAMNER,COED,ECE,120063.0,120063.0,163771.0,163771.0,132776.0,132776.0,139202.0,139202.0,162427.0,162427.0,120063.0,120063.0,168676.0,168676.0,155720.0,166942.0,134633.0,140373.0,2022.0
MTIE,"MOTHER THERESA INST OF ENGG
AND TECH",PVT,CTR,PALAMNER,COED,EEE,172073.0,172073.0,172073.0,172073.0,172073.0,172073.0,172073.0,172073.0,172073.0,172073.0,172073.0,172073.0,172073.0,172073.0,172073.0,172073.0,155856.0,149811.0,2022.0
PDIT,"PRIYADARSHINI INST OF
TECHNOLOGY",PVT,CTR,TIRUPATHI,COED,CSE,159341.0,159341.0,166296.0,166296.0,159341.0,159341.0,159341.0,165030.0,167875.0,167875.0,159341.0,159341.0,160390.0,160390.0,168616.0,168616.0,158048.0,103586.0,2022.0
PDIT,"PRIYADARSHINI INST OF
TECHNOLOGY",PVT,CTR,TIRUPATHI,COED,ECE,102061.0,102061.0,102061.0,102061.0,102061.0,102061.0,102061.0,102061.0,102061.0,102061.0,102061.0,102061.0,102061.0,102061.0,102061.0,102061.0,104696.0,85987.0,2022.0
SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,CTR,PUTTUR,COED,AGR,145493.0,153720.0,145493.0,173534.0,145493.0,153720.0,145493.0,153720.0,145493.0,153720.0,145493.0,153720.0,145493.0,153720.0,145493.0,153720.0,118465.0,105566.0,2022.0
SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,CTR,PUTTUR,COED,CAD,68156.0,79091.0,166661.0,166661.0,140896.0,140896.0,114674.0,131690.0,140916.0,155273.0,138172.0,138172.0,133548.0,133548.0,121022.0,164164.0,89792.0,65984.0,2022.0
SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,CTR,PUTTUR,COED,CAI,46976.0,66302.0,172476.0,172476.0,79304.0,79304.0,64826.0,66302.0,83502.0,115802.0,46976.0,66302.0,86573.0,142862.0,133874.0,147829.0,40778.0,50800.0,2022.0
SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,CTR,PUTTUR,COED,CCC,123392.0,123392.0,134928.0,134928.0,123392.0,139992.0,168616.0,168616.0,156947.0,160496.0,123392.0,142901.0,157554.0,165363.0,143940.0,144277.0,149967.0,147760.0,2022.0
SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,CTR,PUTTUR,COED,CIC,84211.0,90208.0,93082.0,155652.0,90508.0,90508.0,136617.0,145200.0,124584.0,141267.0,84211.0,90208.0,114961.0,142906.0,145171.0,165546.0,98647.0,98359.0,2022.0
SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,CTR,PUTTUR,COED,CIT,65996.0,79783.0,162166.0,168012.0,71990.0,82089.0,91038.0,109737.0,100535.0,131721.0,94934.0,94934.0,89453.0,115839.0,137042.0,137042.0,67297.0,84647.0,2022.0
SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,CTR,PUTTUR,COED,CIV,146239.0,146239.0,151106.0,151106.0,146239.0,146239.0,146239.0,146239.0,146239.0,161305.0,146239.0,146239.0,146239.0,159433.0,146239.0,146239.0,128086.0,121471.0,2022.0
SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,CTR,PUTTUR,COED,CSE,33245.0,33245.0,68049.0,107206.0,105346.0,128372.0,38191.0,56625.0,44222.0,48565.0,33245.0,61136.0,50320.0,50320.0,75233.0,102805.0,39570.0,41145.0,2022.0
SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,CTR,PUTTUR,COED,CSM,52028.0,53032.0,171911.0,171911.0,119177.0,119177.0,86721.0,86721.0,85835.0,110644.0,52028.0,108377.0,95998.0,97557.0,141326.0,141326.0,49565.0,58207.0,2022.0
SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,CTR,PUTTUR,COED,ECE,71520.0,71520.0,171681.0,173337.0,173141.0,173141.0,93184.0,93184.0,98222.0,103179.0,91497.0,91497.0,89921.0,89921.0,107204.0,120624.0,73327.0,71779.0,2022.0
SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,CTR,PUTTUR,COED,EEE,136071.0,139096.0,150410.0,150410.0,159987.0,171024.0,165021.0,165021.0,168890.0,168890.0,136071.0,139096.0,149638.0,166639.0,141744.0,169802.0,146778.0,158203.0,2022.0
SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,CTR,PUTTUR,COED,MEC,143061.0,147148.0,172510.0,172510.0,162364.0,162364.0,143061.0,147148.0,143061.0,147148.0,143061.0,147148.0,143061.0,147148.0,143061.0,147148.0,160589.0,93990.0,2022.0
SEAT,"SIDDARTHA EDNL ACADEMY GRP OF
INSTNS",PVT,CTR,TIRUPATHI,COED,CSE,139740.0,139740.0,173482.0,173482.0,139740.0,139740.0,167976.0,167976.0,147009.0,147009.0,139740.0,139740.0,156275.0,156275.0,139740.0,139740.0,168275.0,166371.0,2022.0
SEAT,"SIDDARTHA EDNL ACADEMY GRP OF
INSTNS",PVT,CTR,TIRUPATHI,COED,CSM,101891.0,101891.0,126019.0,126019.0,101891.0,123416.0,154876.0,162309.0,167620.0,167620.0,101891.0,101891.0,155084.0,155084.0,170152.0,170152.0,128269.0,165958.0,2022.0
SEAT,"SIDDARTHA EDNL ACADEMY GRP OF
INSTNS",PVT,CTR,TIRUPATHI,COED,ECE,148947.0,148947.0,171319.0,171319.0,150283.0,154456.0,156314.0,156314.0,167685.0,167685.0,148947.0,168563.0,157740.0,162882.0,160496.0,160496.0,149484.0,144326.0,2022.0
SEAT,"SIDDARTHA EDNL ACADEMY GRP OF
INSTNS",PVT,CTR,TIRUPATHI,COED,EEE,99917.0,99917.0,167321.0,167321.0,99917.0,99917.0,99917.0,99917.0,99917.0,99917.0,99917.0,99917.0,99917.0,99917.0,99917.0,99917.0,70630.0,88879.0,2022.0
SEAT,"SIDDARTHA EDNL ACADEMY GRP OF
INSTNS",PVT,CTR,TIRUPATHI,COED,MEC,78230.0,78230.0,78230.0,78230.0,78230.0,78230.0,78230.0,78230.0,78230.0,78230.0,78230.0,78230.0,78230.0,78230.0,78230.0,78230.0,120751.0,85987.0,2022.0
SESP,SESHACHALA COLLEGE OF PHARMACY,PVT,CTR,PUTTUR,COED,PHM,169131.0,169131.0,173540.0,173540.0,173554.0,173554.0,169163.0,169163.0,169169.0,169169.0,126054.0,169131.0,169142.0,169142.0,169163.0,169163.0,104696.0,85987.0,2022.0
SIST,"SIDDHARTHA INST OF SCI AND
TECHNOLOGY",PVT,CTR,PUTTUR,COED,CAD,131150.0,139321.0,172310.0,172310.0,163498.0,163498.0,168271.0,168271.0,166927.0,167225.0,131150.0,167556.0,167541.0,168582.0,131539.0,139321.0,104710.0,106438.0,2022.0
SIST,"SIDDHARTHA INST OF SCI AND
TECHNOLOGY",PVT,CTR,PUTTUR,COED,CIA,132636.0,132636.0,139288.0,141979.0,142562.0,142562.0,156419.0,156419.0,158919.0,158919.0,132636.0,132636.0,132636.0,150856.0,153946.0,167435.0,160432.0,156285.0,2022.0
SIST,"SIDDHARTHA INST OF SCI AND
TECHNOLOGY",PVT,CTR,PUTTUR,COED,CSE,38142.0,38142.0,128634.0,141644.0,125414.0,151927.0,61901.0,67773.0,78114.0,78114.0,55208.0,55208.0,69369.0,87719.0,116036.0,122128.0,74779.0,46250.0,2022.0
